"longitude","laitude","rescore"
-80.125,25.475,0.01260199991484
-80.075,25.475,0.0288311678782774
-79.275,25.475,-0.0417619209311521
-79.225,25.475,-0.0932856450344525
-79.125,25.475,-0.141764846702126
-79.025,25.475,-0.130791912581613
-78.925,25.475,-0.091397507191654
-78.825,25.475,-0.0734573637008493
-78.775,25.475,-0.0658969761933376
-78.725,25.475,-0.0623504755527244
-77.775,25.475,0.025217695235694
-77.725,25.475,0.0561938404154417
-76.925,25.475,0.0536539274588958
-76.875,25.475,0.0467420460800338
-76.625,25.475,0.0792754571138937
34.675,25.475,-0.0887662703614325
36.625,25.475,-0.06765974727344
36.675,25.475,-0.0954167551671123
36.725,25.475,-0.131562092575286
36.775,25.475,-0.169347609266654
36.825,25.475,-0.183751251659735
36.875,25.475,-0.2011536372987
36.925,25.475,-0.190115791337369
36.975,25.475,-0.18134837031649
37.025,25.475,-0.169713843688073
51.525,25.475,0.00429934741316486
55.475,25.475,0.0926420815542282
56.375,25.475,0.0240547113971121
-172.425,25.425,-0.0254468079257592
-172.375,25.425,-0.0235497904077922
-172.075,25.425,-0.0210009890234174
-172.025,25.425,-0.0213472467078489
-171.975,25.425,-0.0209598126678649
-170.675,25.425,-0.0603152723741755
-170.625,25.425,-0.0602417643374829
-170.575,25.425,-0.0580690319092997
-170.525,25.425,-0.0508920091855883
-170.475,25.425,-0.0437794338324308
-170.425,25.425,-0.0440335452962763
-169.675,25.425,-0.0393312758655882
-169.625,25.425,-0.0347887525661505
-169.575,25.425,-0.0353025900745609
-169.525,25.425,-0.0343000257884553
-80.175,25.425,-0.0106196741408988
-80.125,25.425,0.0159768320520979
-79.275,25.425,-0.0243381483960464
-79.225,25.425,-0.0579098247105118
-79.125,25.425,-0.129296553070701
-78.925,25.425,-0.0971446460764704
-78.875,25.425,-0.0874793161506266
-78.825,25.425,-0.0743418682976278
-78.775,25.425,-0.068233495125943
-78.725,25.425,-0.0612568263694552
-78.625,25.425,-0.0619626571774078
-78.575,25.425,-0.0543788618275476
-77.925,25.425,-0.0256412484409969
-77.875,25.425,-0.0135307042161986
-77.775,25.425,0.0395895889198329
-76.875,25.425,0.0441846850643895
-76.675,25.425,0.0526308053372201
-76.625,25.425,0.0652700342583465
-76.575,25.425,0.0804677801563484
-76.525,25.425,0.0895133213033249
34.675,25.425,-0.0822399431034447
34.725,25.425,-0.0837089374487694
36.675,25.425,-0.0580630018387746
36.775,25.425,-0.121121043144287
36.825,25.425,-0.140953299013774
36.875,25.425,-0.167843249382737
36.925,25.425,-0.169024308521636
36.975,25.425,-0.163138705972223
37.025,25.425,-0.1584995594325
37.075,25.425,-0.158893861421864
51.525,25.425,0.0089171863618865
51.575,25.425,0.00674933065458038
51.625,25.425,0.00568307890558505
55.375,25.425,0.0937656212303368
55.425,25.425,0.0973844772281524
60.475,25.425,-0.0564712597047058
60.525,25.425,-0.0512992655424876
-172.125,25.375,-0.0226851714936193
-172.075,25.375,-0.0209345771426921
-172.025,25.375,-0.0208509203733181
-171.975,25.375,-0.0212878194376959
-170.675,25.375,-0.0649916441745925
-170.625,25.375,-0.066351560893929
-170.575,25.375,-0.0618203485102061
-170.525,25.375,-0.0546688730335741
-170.475,25.375,-0.0500487820743453
-170.425,25.375,-0.0469300351263471
-169.625,25.375,-0.0391491767893228
-169.575,25.375,-0.0357256886515039
-80.175,25.375,-0.000791820952062125
-80.125,25.375,0.0210007000112672
-79.225,25.375,-0.0362939994944255
-79.175,25.375,-0.0766780823790329
-79.125,25.375,-0.112748050643919
-79.075,25.375,-0.120301662152486
-78.825,25.375,-0.0765932353018716
-78.775,25.375,-0.0681460217914153
-78.725,25.375,-0.0633827074518792
-78.625,25.375,-0.0552385880515409
-78.575,25.375,-0.0594484835720395
-77.875,25.375,0.0279414319512656
-77.825,25.375,0.0420380226995874
-77.775,25.375,0.0607662079197363
-76.875,25.375,0.0397305759374687
-76.825,25.375,0.0214437056006536
-76.775,25.375,0.00232001538773953
-76.725,25.375,0.00527444066238233
-76.675,25.375,0.0266408638599289
-76.625,25.375,0.0465792505965977
-76.575,25.375,0.0644702430688019
-76.525,25.375,0.0803663855282057
-76.475,25.375,0.086166154691975
-76.425,25.375,0.0902180701711982
-76.375,25.375,0.0886149922527475
-76.325,25.375,0.0863178198564584
34.725,25.375,-0.0790881959358537
34.775,25.375,-0.0832146168943242
36.875,25.375,-0.119058678852978
36.925,25.375,-0.13589109268549
36.975,25.375,-0.144254526385854
37.025,25.375,-0.142410053316923
37.075,25.375,-0.146835917908187
51.525,25.375,0.0111497141063307
51.575,25.375,0.00972543325129445
51.625,25.375,0.011821665105589
55.325,25.375,0.0990394903068112
55.375,25.375,0.0980513860586755
59.975,25.375,-0.00079901546375288
60.025,25.375,0.00204576521584209
60.075,25.375,0.00664331049499777
60.425,25.375,-0.0397612901377687
60.475,25.375,-0.0369964282715995
60.525,25.375,-0.0295172750439479
60.575,25.375,-0.0257296136200904
-172.125,25.325,-0.0200183865109252
-172.075,25.325,-0.018936574274021
-172.025,25.325,-0.0212632199866157
-170.625,25.325,-0.067707036153925
-170.575,25.325,-0.0619321757222893
-170.525,25.325,-0.0578322230057361
-170.475,25.325,-0.0521808254608698
-170.425,25.325,-0.0502121068116753
-168.625,25.325,-0.0675391935572838
-80.225,25.325,-0.0218960863289803
-80.175,25.325,0.00621749603607406
-80.125,25.325,0.022514422696284
-79.175,25.325,-0.0504847664333515
-78.825,25.325,-0.0760188763264154
-78.725,25.325,-0.0623698526167871
-78.675,25.325,-0.0541037697800253
-78.625,25.325,-0.0542699644365021
-78.575,25.325,-0.0593808548985727
-78.425,25.325,-0.0604811953139812
-78.075,25.325,0.0660102228657135
-76.925,25.325,0.0596473063938123
-76.875,25.325,0.0419557820855276
-76.775,25.325,0.00219277699320371
-76.725,25.325,-0.00343229883546505
-76.575,25.325,0.0455089582262559
-76.525,25.325,0.0596702467686939
-76.475,25.325,0.0689562392100258
-76.425,25.325,0.0792159287716543
-76.375,25.325,0.0826873432552576
-76.325,25.325,0.0851669644788686
34.725,25.325,-0.0759301365593186
34.775,25.325,-0.0773748822014375
34.875,25.325,-0.0776532114886439
36.925,25.325,-0.0941877258226706
36.975,25.325,-0.112333473577734
37.075,25.325,-0.119238546435488
51.575,25.325,0.0108627434693543
51.625,25.325,0.011634016986917
55.325,25.325,0.103948166309263
59.975,25.325,0.00580220978824143
60.025,25.325,0.008089796785055
60.075,25.325,0.011965845677529
60.225,25.325,0.00237404609605819
60.275,25.325,-0.000675268628360059
60.325,25.325,-0.00490409487104273
60.475,25.325,-0.0220720571564444
60.575,25.325,-0.00213132776303001
60.625,25.325,0.0144851774638769
-172.275,25.275,-0.0201843030791934
-172.075,25.275,-0.0183553950018947
-172.025,25.275,-0.0176469726002089
-170.575,25.275,-0.0607903882737579
-80.275,25.275,-0.0413201582849622
-80.225,25.275,-0.0102382130232601
-80.175,25.275,0.0120779389026609
-79.175,25.275,-0.0370468989716191
-79.125,25.275,-0.075562288422714
-79.025,25.275,-0.112461445703428
-78.925,25.275,-0.09756961180149
-78.875,25.275,-0.0824681208286368
-78.825,25.275,-0.0760223907676016
-78.775,25.275,-0.066581628015051
-78.725,25.275,-0.0607865558841754
-78.325,25.275,-0.0342902655575163
-78.225,25.275,0.0282141989681955
-78.075,25.275,0.0778037989565609
-78.025,25.275,0.0834957650370559
-76.975,25.275,0.0734017639779669
-76.925,25.275,0.0602926571848545
-76.875,25.275,0.0395342383447432
-76.825,25.275,0.0139119169757449
-76.775,25.275,-0.0107824851091974
-76.625,25.275,-0.00260281452197343
-76.525,25.275,0.0320259383953488
-76.475,25.275,0.0416595376292215
-76.425,25.275,0.0538024267671345
-76.375,25.275,0.0659829850879804
-76.325,25.275,0.0796887232839539
-76.275,25.275,0.0852197494201997
-76.225,25.275,0.0850560389021091
34.775,25.275,-0.0716871276096494
37.125,25.275,-0.0781248196255102
51.575,25.275,0.0154082526282832
51.625,25.275,0.0163454901322567
54.225,25.275,0.0914386114440193
60.425,25.275,-0.00577278974335728
60.475,25.275,-0.00864605392120935
121.475,25.275,-0.0734358670235264
121.525,25.275,-0.0705380578960725
121.575,25.275,-0.0753495338434177
121.625,25.275,-0.0873138777141358
-80.325,25.225,-0.0489732568848254
-80.275,25.225,-0.0270244710735067
-80.225,25.225,-0.00245571103262593
-80.175,25.225,0.0145384415744069
-79.175,25.225,-0.0299811709779245
-79.125,25.225,-0.0598983020225656
-78.925,25.225,-0.0994628567576083
-78.725,25.225,-0.0587086175248434
-78.675,25.225,-0.0486688121210769
-78.575,25.225,-0.0512040433278957
-78.475,25.225,-0.0589265505617851
-78.425,25.225,-0.0564743422026077
-78.375,25.225,-0.0547615634217538
-78.325,25.225,-0.0356843816345038
-78.275,25.225,-0.0061039303086469
-78.225,25.225,0.0226941810227853
-78.075,25.225,0.0797308771330877
-78.025,25.225,0.0870648683997158
-77.025,25.225,0.077506110694745
-76.975,25.225,0.0673376842406999
-76.925,25.225,0.0516894184041826
-76.825,25.225,0.000743981752596746
-76.775,25.225,-0.0215856452178612
-76.625,25.225,-0.025041230357491
-76.575,25.225,-0.0136717829860504
-76.525,25.225,-0.00083267475128737
-76.475,25.225,0.00896275578930693
-76.425,25.225,0.0212267762607815
-76.375,25.225,0.0399499919390997
-76.325,25.225,0.0557652727626932
-76.275,25.225,0.0731294865817871
-76.225,25.225,0.0805863017756656
-76.175,25.225,0.0817118795937344
34.775,25.225,-0.0646421391645966
34.825,25.225,-0.0666250973270032
37.125,25.225,-0.069948860620483
37.175,25.225,-0.0887965578626411
51.925,25.225,0.0362029321512152
51.975,25.225,0.0382764485339151
54.175,25.225,0.0966977363961377
54.225,25.225,0.0964437938103639
121.425,25.225,-0.0814756054755514
121.475,25.225,-0.0710917243995849
-80.325,25.175,-0.0390472118036705
-80.275,25.175,-0.0137515514831369
-80.225,25.175,0.00544240219316735
-78.975,25.175,-0.114035201682758
-78.675,25.175,-0.0489377911296567
-78.625,25.175,-0.0483087643629044
-78.575,25.175,-0.0488488972301864
-78.525,25.175,-0.0488949644143803
-78.475,25.175,-0.0534532579675353
-78.375,25.175,-0.0522099421224338
-78.275,25.175,-0.0134162063506926
-78.075,25.175,0.077724697870828
-78.025,25.175,0.0847805244448105
-77.975,25.175,0.0895274404225793
-77.175,25.175,0.0847064365822348
-77.125,25.175,0.0828857139445584
-77.075,25.175,0.0779725982444433
-77.025,25.175,0.0699418655059963
-76.975,25.175,0.0552382573553055
-76.825,25.175,-0.0122010495435507
-76.725,25.175,-0.0507320890776136
-76.675,25.175,-0.050280145910294
-76.575,25.175,-0.0433072262877266
-76.525,25.175,-0.0367333234280772
-76.475,25.175,-0.0280278189838215
-76.425,25.175,-0.0155818334598562
-76.375,25.175,0.00819823914713753
-76.325,25.175,0.0269317698300107
-76.275,25.175,0.0494712196702342
-76.225,25.175,0.0676169210317632
-76.175,25.175,0.0761631942497978
-76.125,25.175,0.0769349008891502
34.825,25.175,-0.062722882532936
34.875,25.175,-0.0622688473278277
35.825,25.175,-0.024013290981869
37.125,25.175,-0.0662133960998171
50.775,25.175,0.0756477733649383
51.925,25.175,0.0371928778655852
51.975,25.175,0.0387167685556734
52.025,25.175,0.0442421341767392
52.075,25.175,0.0453853308289764
52.875,25.175,0.0603989509588025
-80.325,25.125,-0.0208752355800002
-80.275,25.125,0.00588721685113782
-80.225,25.125,0.0174369976767804
-79.025,25.125,-0.117350267292562
-78.825,25.125,-0.0665657378561844
-78.775,25.125,-0.058416346900989
-78.625,25.125,-0.0462453017892398
-78.575,25.125,-0.0457873781270579
-78.525,25.125,-0.0480310502281999
-78.475,25.125,-0.0533104093879118
-77.975,25.125,0.0858373710779023
-77.325,25.125,0.0854203839013058
-77.275,25.125,0.0851383284712299
-77.225,25.125,0.0812313459315042
-77.175,25.125,0.0789897337123811
-77.125,25.125,0.0733199685648212
-77.075,25.125,0.0648976364229355
-76.425,25.125,-0.0434740052248693
-76.375,25.125,-0.026418479470579
-76.325,25.125,-0.00429947466196892
-76.275,25.125,0.0230758830305478
-76.225,25.125,0.0458325882577773
-76.125,25.125,0.0721555344240113
34.875,25.125,-0.0525002923681045
51.875,25.125,0.0294267331670422
51.925,25.125,0.0351463438613564
51.975,25.125,0.0372088582733563
52.025,25.125,0.0441620725784298
52.075,25.125,0.045176760092896
52.875,25.125,0.0609297171058856
121.925,25.125,-0.0887083526935211
-80.425,25.075,-0.0530682000756165
-80.375,25.075,-0.0250249983483377
-80.325,25.075,-0.000454535048489416
-80.275,25.075,0.0188959084617725
-79.025,25.075,-0.116418411189412
-78.825,25.075,-0.0638378626125234
-78.775,25.075,-0.0524593463056834
-78.675,25.075,-0.0437391182288722
-78.575,25.075,-0.0444648483726492
-78.525,25.075,-0.0467173525128154
-78.475,25.075,-0.0465226227235617
-78.425,25.075,-0.0508158591703917
-78.325,25.075,-0.0355813770674794
-78.275,25.075,-0.0173305871935014
-78.225,25.075,0.00115103489210124
-77.975,25.075,0.0765689909680634
-77.925,25.075,0.07761927752749
-77.525,25.075,0.0860985604176094
-77.475,25.075,0.0875123380532075
-77.425,25.075,0.0894424601142132
-77.375,25.075,0.0867415976991708
-77.325,25.075,0.0830710036307985
-77.275,25.075,0.0774807436582426
-77.225,25.075,0.0702694516940066
-77.175,25.075,0.0646373014922906
-77.125,25.075,0.0574780613861521
-77.025,25.075,0.0267790244608269
-76.925,25.075,-0.0113973739385009
-76.425,25.075,-0.0673107972839647
-76.375,25.075,-0.0567402371659141
-76.275,25.075,-0.0138030512946528
-76.225,25.075,0.0155620535083187
-76.175,25.075,0.0447340424905962
-76.125,25.075,0.0634924137952916
-76.075,25.075,0.0726083276466965
34.875,25.075,-0.0484124978660285
34.925,25.075,-0.0474759437102164
34.975,25.075,-0.0470658879817254
37.075,25.075,-0.0222255115073112
37.125,25.075,-0.0639140347166302
37.175,25.075,-0.0906168690948577
37.225,25.075,-0.114309925941737
51.825,25.075,0.0238653157553049
51.875,25.075,0.0243154611603936
51.925,25.075,0.0307695122791308
51.975,25.075,0.0395401660161137
55.125,25.075,0.119016142627007
121.925,25.075,-0.080526696267235
125.225,25.075,-0.210862637170514
125.275,25.075,-0.215898127084971
-168.025,25.025,-0.0357429979648859
-80.475,25.025,-0.053324646959883
-80.425,25.025,-0.0295650284832041
-80.375,25.025,0.000101618921754912
-80.325,25.025,0.0199741945974462
-79.125,25.025,-0.0575326242276784
-78.875,25.025,-0.0725424950141711
-78.675,25.025,-0.0411582735251824
-78.575,25.025,-0.0439158104421437
-78.475,25.025,-0.0486562681887122
-78.425,25.025,-0.0500116931333021
-78.325,25.025,-0.0419872022508777
-78.225,25.025,-0.0111415203998116
-78.175,25.025,0.0102551478852514
-77.925,25.025,0.070796924225617
-77.575,25.025,0.0791522839453667
-77.525,25.025,0.0795406560049534
-77.275,25.025,0.0542594829121735
-77.225,25.025,0.0477872880019379
-77.175,25.025,0.0398837499558333
-77.125,25.025,0.0299796162498969
-76.975,25.025,-0.0124821439038558
-76.825,25.025,-0.0534540478727672
-76.775,25.025,-0.059373469138058
-76.725,25.025,-0.0632181778122073
-76.675,25.025,-0.0688336703599947
-76.325,25.025,-0.0584356807764668
-76.275,25.025,-0.0329958562179464
-76.225,25.025,0.000602718255396663
-76.175,25.025,0.0366314954410392
-76.125,25.025,0.0586884389518461
34.925,25.025,-0.0392427146340993
36.975,25.025,0.0142745194089419
37.025,25.025,-0.00608903608213455
37.075,25.025,-0.0244562871586814
37.125,25.025,-0.0670222923779713
37.175,25.025,-0.111543913761126
37.225,25.025,-0.133500789907891
51.875,25.025,0.0244267806880158
51.925,25.025,0.0312293370039517
51.975,25.025,0.046080853624792
52.225,25.025,0.0471546191609937
121.925,25.025,-0.0769802160654771
121.975,25.025,-0.0868406781241683
122.025,25.025,-0.100474848580477
125.225,25.025,-0.202517572878418
125.275,25.025,-0.207315219961975
125.325,25.025,-0.212429521950207
125.375,25.025,-0.208515118648576
-167.975,24.975,-0.033662944253759
-80.625,24.975,-0.110448708424655
-80.525,24.975,-0.0533386888108847
-80.475,24.975,-0.0209898549724519
-80.425,24.975,0.00216638155094378
-80.375,24.975,0.0215073633407919
-79.125,24.975,-0.0567921387922104
-79.075,24.975,-0.0888095974227843
-79.025,24.975,-0.111842838436257
-78.875,24.975,-0.0706912756985772
-78.575,24.975,-0.0420557831649427
-78.525,24.975,-0.0460729384590038
-78.475,24.975,-0.0510144462873462
-78.425,24.975,-0.0539361156180952
-78.275,24.975,-0.0325324138060774
-78.225,24.975,-0.0279576867524862
-77.925,24.975,0.063864146360933
-77.875,24.975,0.0699348546835088
-77.475,24.975,0.0575603243306279
-77.425,24.975,0.0440719854942492
-77.375,24.975,0.032957132538524
-77.275,24.975,0.0237798449146462
-77.225,24.975,0.0192337757874599
-77.175,24.975,0.0120942585724879
-77.125,24.975,0.00363436269038397
-76.925,24.975,-0.0415892093148226
-76.875,24.975,-0.0425130909217917
-76.825,24.975,-0.0420237980092582
-76.775,24.975,-0.0363788044765007
-76.725,24.975,-0.0374848930183387
-76.675,24.975,-0.0458261907740113
-76.625,24.975,-0.056391639023419
-76.575,24.975,-0.0654084453216344
-76.275,24.975,-0.0413747268969407
-76.225,24.975,-0.00501706553734211
-76.175,24.975,0.0354082618128257
-76.125,24.975,0.0606926911207097
34.925,24.975,-0.033533296558868
34.975,24.975,-0.0346870919638576
35.025,24.975,-0.0352838556090209
36.925,24.975,0.0233429752332343
36.975,24.975,0.0148221354672931
37.025,24.975,-0.00630209652139809
37.075,24.975,-0.0346909033811919
37.125,24.975,-0.0808543326559677
37.175,24.975,-0.142170315469665
37.275,24.975,-0.214149765148942
51.875,24.975,0.0257827821925531
51.925,24.975,0.0363979317790337
51.975,24.975,0.0473074324709738
52.375,24.975,0.0429323405200221
52.425,24.975,0.0437885753255048
54.975,24.975,0.124084823855293
118.925,24.975,-0.17463522584535
118.975,24.975,-0.157630676997386
119.025,24.975,-0.14684255239708
121.925,24.975,-0.0731405633078435
121.975,24.975,-0.0807951572303655
125.225,24.975,-0.191078328623017
125.275,24.975,-0.195376099019389
125.325,24.975,-0.201161348765404
125.375,24.975,-0.197748043530706
-80.625,24.925,-0.0693587506145642
-80.575,24.925,-0.0431344993071934
-80.525,24.925,-0.0139917439355379
-80.475,24.925,0.00559304824669773
-79.125,24.925,-0.0587309338299764
-79.075,24.925,-0.09430804518843
-78.725,24.925,-0.0366854958850332
-78.625,24.925,-0.0369560827194877
-78.425,24.925,-0.0558996850930371
-78.375,24.925,-0.0557015675487676
-78.325,24.925,-0.0534796270307664
-78.275,24.925,-0.043391520121164
-78.225,24.925,-0.0397296802112601
-77.925,24.925,0.0623961670547264
-77.875,24.925,0.0686061669252554
-77.475,24.925,0.0190013917836955
-77.425,24.925,-0.0114454317582035
-77.325,24.925,-0.0181513659585506
-77.275,24.925,-0.0108634596483709
-77.225,24.925,-0.00871724459479676
-77.175,24.925,-0.0124286877381198
-76.975,24.925,-0.0357747914576167
-76.925,24.925,-0.0397017873486029
-76.875,24.925,-0.0282827727619171
-76.825,24.925,-0.0190906893129763
-76.775,24.925,-0.0115495381539694
-76.575,24.925,-0.0369500373225308
-76.525,24.925,-0.0479197840089277
-76.475,24.925,-0.0595901848001232
-76.425,24.925,-0.0726350864208262
-76.125,24.925,0.0688260848268635
34.975,24.925,-0.0306156650778028
35.875,24.925,-0.00061997054576894
37.025,24.925,-0.00663975182519827
37.075,24.925,-0.0399386552493776
37.125,24.925,-0.10473845799342
37.175,24.925,-0.163430374340716
37.225,24.925,-0.193882798046276
37.275,24.925,-0.241887750628396
51.875,24.925,0.0271615531859324
51.925,24.925,0.0429004010219757
51.975,24.925,0.0477869432558194
52.375,24.925,0.043381892083257
52.825,24.925,0.0677337618764977
52.875,24.925,0.067934756067049
53.075,24.925,0.0813991301647437
54.875,24.925,0.120957423979195
54.925,24.925,0.122402650691998
118.925,24.925,-0.149851627587317
118.975,24.925,-0.137919919453733
119.025,24.925,-0.125866545656128
121.875,24.925,-0.0641616434181158
121.925,24.925,-0.0740006280591505
125.225,24.925,-0.183753979316715
125.275,24.925,-0.185517949869221
125.325,24.925,-0.18559671576037
-168.025,24.875,-0.0233061222156607
-80.625,24.875,-0.0315447602494883
-80.575,24.875,-0.0046536336203393
-80.525,24.875,0.0126066331565211
-79.125,24.875,-0.0617959562316798
-79.075,24.875,-0.0924693037490492
-78.675,24.875,-0.0352983738943723
-78.525,24.875,-0.0512197287658902
-78.475,24.875,-0.0556535973902679
-78.325,24.875,-0.059145052524031
-77.875,24.875,0.0668105219279929
-77.425,24.875,-0.0286457068618786
-77.225,24.875,-0.0291669578849294
-77.175,24.875,-0.0298587600223569
-77.125,24.875,-0.0386056412430602
-77.075,24.875,-0.0419469576515186
-76.925,24.875,-0.0299186552728959
-76.875,24.875,-0.010026797103435
-76.825,24.875,0.00647262241060698
-76.775,24.875,0.0155839125301284
-76.475,24.875,-0.0324629778116341
-76.425,24.875,-0.0424829705298561
-76.375,24.875,-0.0584661755967634
-76.275,24.875,-0.0467428538445481
-76.125,24.875,0.0701893075377955
34.975,24.875,-0.024011832807237
35.025,24.875,-0.0265012248184277
35.075,24.875,-0.0281016814457121
37.125,24.875,-0.105724171798481
37.175,24.875,-0.167245146122838
37.225,24.875,-0.208507179031464
51.725,24.875,0.0116156870461109
51.775,24.875,0.0176422732503023
51.825,24.875,0.0224560618996421
51.925,24.875,0.0453650200461867
53.075,24.875,0.0812564785932211
54.675,24.875,0.113033619390414
54.725,24.875,0.11491091607605
54.775,24.875,0.117021842244543
54.875,24.875,0.119949681314789
118.825,24.875,-0.13745929517435
118.975,24.875,-0.120331043579237
125.175,24.875,-0.174655583117582
125.225,24.875,-0.177375178450938
125.275,24.875,-0.180355630551379
125.325,24.875,-0.176975458262962
-80.775,24.825,-0.0843409896308253
-80.725,24.825,-0.0500176074112294
-80.675,24.825,-0.0208879289719928
-80.625,24.825,0.0042848420732634
-80.575,24.825,0.0193516636271494
-79.125,24.825,-0.0703509273346738
-78.775,24.825,-0.0446102894643333
-78.575,24.825,-0.0474125709273223
-78.475,24.825,-0.057747882457284
-78.375,24.825,-0.0627070953056965
-77.875,24.825,0.0682546048347727
-77.825,24.825,0.0735237757366105
-77.325,24.825,-0.0556499017014708
-76.875,24.825,0.00335280475948623
-76.825,24.825,0.0238089073695731
-76.775,24.825,0.0331479998830832
-76.725,24.825,0.037106622212317
-76.325,24.825,-0.0321242718051795
-76.275,24.825,-0.0134574707952413
-76.175,24.825,0.0519905448633867
-76.125,24.825,0.0717836090417676
35.025,24.825,-0.0224251250499637
35.075,24.825,-0.0278515840421163
35.175,24.825,-0.0211905243038788
37.125,24.825,-0.0635192405355789
37.175,24.825,-0.113086414710805
37.225,24.825,-0.147411359539603
51.625,24.825,0.00855887099820351
51.725,24.825,0.0132986832748276
51.775,24.825,0.0170251123372808
51.825,24.825,0.0238319694284085
51.925,24.825,0.0456791077110822
51.975,24.825,0.0496585083832996
52.025,24.825,0.0552553873201384
52.575,24.825,0.0534834366307544
52.625,24.825,0.0572140480224506
54.675,24.825,0.115101582780031
54.725,24.825,0.115047848185065
118.725,24.825,-0.132105717525572
118.775,24.825,-0.123977722704953
118.825,24.825,-0.124964295063605
125.125,24.825,-0.166782527787317
125.175,24.825,-0.17186601327403
125.225,24.825,-0.174453840894506
125.275,24.825,-0.177424637583794
125.325,24.825,-0.177191550993894
125.375,24.825,-0.175436607272485
125.425,24.825,-0.178326170878976
-80.775,24.775,-0.0335623046618704
-80.725,24.775,-0.010027644974293
-80.675,24.775,0.0137130529364119
-78.925,24.775,-0.08041045727371
-78.875,24.775,-0.0678437800417069
-78.825,24.775,-0.0501189061488188
-78.775,24.775,-0.0453217044519429
-78.575,24.775,-0.0522400677112238
-78.525,24.775,-0.0547438668391617
-78.475,24.775,-0.0587484795193357
-78.425,24.775,-0.0634632974687935
-77.825,24.775,0.0740139960152832
-77.775,24.775,0.0752502309636932
-77.275,24.775,-0.0540325756788733
-77.125,24.775,-0.0497624826078843
-77.025,24.775,-0.0390200181745368
-76.875,24.775,0.0149348147819356
-76.825,24.775,0.0329323023251493
-76.325,24.775,-0.00490902244623099
-76.275,24.775,0.00519001216911873
-76.175,24.775,0.0601831848602167
-76.125,24.775,0.0723544433443652
35.075,24.775,-0.0235003929930531
35.175,24.775,-0.0178230957339047
37.125,24.775,-0.00803106139612565
37.175,24.775,-0.0211839696196463
37.225,24.775,-0.0353039506556813
51.625,24.775,0.0128866147873731
51.675,24.775,0.0119739423188245
51.775,24.775,0.0190814949023564
51.825,24.775,0.0263365271890662
51.925,24.775,0.0477202452067042
51.975,24.775,0.0506023114447663
52.025,24.775,0.0555086336951739
52.075,24.775,0.0569718567209085
52.525,24.775,0.0515818823355698
52.575,24.775,0.0549284157677364
118.725,24.775,-0.120457622268413
118.775,24.775,-0.115029354630949
124.675,24.775,-0.156143666411643
124.725,24.775,-0.159705565280824
125.175,24.775,-0.169527103914971
125.225,24.775,-0.172246028446664
125.275,24.775,-0.17449066498357
125.325,24.775,-0.172608454040617
125.375,24.775,-0.172093204871159
125.425,24.775,-0.175292095677602
-82.975,24.725,0.00160414378225356
-82.925,24.725,0.00263947124945464
-82.875,24.725,0.00417063630377842
-82.825,24.725,0.00466310625351211
-82.775,24.725,0.00287712679455726
-81.125,24.725,-0.134066133293384
-80.975,24.725,-0.0711028865059524
-80.925,24.725,-0.0521097547228262
-80.875,24.725,-0.03027028822491
-80.825,24.725,-0.0140674604909724
-80.775,24.725,0.00231911722126619
-78.475,24.725,-0.0541093754526253
-78.425,24.725,-0.0572933213346483
-77.775,24.725,0.0727057388663955
-77.725,24.725,0.0727631513791401
-77.275,24.725,-0.0508657625716685
-77.025,24.725,-0.03941850575608
-76.825,24.725,0.0372576487413207
-76.175,24.725,0.0635585463806939
-75.775,24.725,0.0541479714710894
-75.725,24.725,0.0543973527711968
-75.675,24.725,0.0520701766028425
35.125,24.725,-0.0154328715319198
35.175,24.725,-0.0134727293285027
37.125,24.725,0.0203251466402143
37.175,24.725,0.0269704722633192
37.225,24.725,0.0424459128024125
51.575,24.725,0.0263824013401506
51.625,24.725,0.0202668078383079
51.675,24.725,0.0206927822530541
51.775,24.725,0.0224415015383954
51.825,24.725,0.0291499444042925
51.975,24.725,0.0509071224654737
52.025,24.725,0.0567667223976563
52.075,24.725,0.0584056655802671
118.775,24.725,-0.101588607168207
124.675,24.725,-0.15240338774341
124.725,24.725,-0.15680094808726
125.225,24.725,-0.168529648138778
125.275,24.725,-0.171735097727335
125.425,24.725,-0.170966646999784
125.475,24.725,-0.175368807807145
-83.075,24.675,-0.00290189435362097
-83.025,24.675,0.00143772251113735
-82.975,24.675,0.00252247458073864
-82.925,24.675,0.00378792382947338
-82.875,24.675,0.00286564509344243
-82.825,24.675,0.00492996966307378
-82.775,24.675,0.00509945980129677
-82.425,24.675,0.0136001149209982
-82.375,24.675,0.0114629731043552
-82.325,24.675,0.00686651059034723
-81.475,24.675,-0.103846285547396
-81.075,24.675,-0.0650664207979014
-81.025,24.675,-0.042290541231937
-80.975,24.675,-0.0236365077727418
-80.925,24.675,-0.00871235021548452
-80.875,24.675,0.00476757608764738
-78.975,24.675,-0.103173009213672
-78.925,24.675,-0.0875643691136867
-78.575,24.675,-0.0471574391511093
-78.325,24.675,-0.0503987710818993
-77.725,24.675,0.0691567557983569
-77.675,24.675,0.0699617650414238
-77.325,24.675,-0.0257140307194253
-77.175,24.675,-0.0492409846040537
-77.025,24.675,-0.0412705569161334
-76.925,24.675,-0.00861951111657409
-76.875,24.675,0.0195776887004108
-76.825,24.675,0.040230877970062
-76.775,24.675,0.0562147245601337
-76.225,24.675,0.0630507391461846
-76.175,24.675,0.0691618327562138
-76.125,24.675,0.0709961935292589
